filename	ArtistFairID	ArtistID	first_name	last_name	title	medium	height	width	depth	for_sale	cost	description	year	primary_discipline	public_art	thumbnail
1) used as trusted data source in the Jekyll static site generator 2) Do Not any change column header text in any way 3) spell-checked but not necessarily sanity-checked 4) thumbnail column says y for Liz's choice and i, e, and ap for studio photos (i for interior, e for exterior, ap for artist or process, X for not juried, D for duplicate)
Busch_000043_942284_726148_11026.jpg	2942284	509312	Richard	Busch	bowl	ceramic	3 Inches	5 Inches	5 Inches	Yes	40		2021	Ceramic	NO
Busch_000044_942285_726150_11026.jpg	2942285	509312	Richard	Busch	vase	ceramic	12 Inches	5 Inches	5 Inches	Yes	90		2021	Ceramic	NO	y
Busch_000045_942286_726153_11026.jpg	2942286	509312	Richard	Busch	square platter	ceramic	1 Inches	14 Inches	14 Inches	Yes	140		2021	Ceramic	NO
Busch_000046_942287_726157_11026.jpg	2942287	509312	Richard	Busch	vase	ceramic	12 Inches	4 Inches	4 Inches	Yes	90		2021	Ceramic	NO
Busch_000047_942288_726159_11026.jpg	2942288	509312	Richard	Busch	vase	ceramic	11 Inches	4 Inches	4 Inches	Yes	70		2021	Ceramic	NO
Busch_000048_942289_726161_11026.jpg	2942289	509312	Richard	Busch	teapot	ceramic	5 Inches	5 Inches	5 Inches	Yes	60		2021	Ceramic	NO
Busch_000049_942290_726164_11026.jpg	2942290	509312	Richard	Busch	plate	ceramic	1 Inches	12 Inches	12 Inches	Yes	80		2021		NO
Chipouras_000050_956150_752724_11026.jpg	2956150	507496	Deirdre	Chipouras	Hooked Lamb Tote Bag	Fiber Art	18 Inches	18 Inches	3 Inches	Yes	150	Hand hooked lined pocket sewn onto outside of tote bag	2022	Fiber Art	NO
Chipouras_000051_966772_752730_11026.jpg	2966772	507496	Deirdre	Chipouras	Hooked Veggie Garden Stool	Fiber Art	24 Inches	18 Inches	18 Inches	No	225	Hand Hooked veggie garden over vintage painted stool	2022	Fiber Art	NO
Chipouras_000052_966773_752736_11026.jpg	2966773	507496	Deirdre	Chipouras	Hooked Wall Art- Brook Trout	Fiber Art	18 Inches	24 Inches	3 Inches	No	145	Hand Hooked Brook Trout mounted on basket	2022	Fiber Art	NO
Chipouras_000053_966774_752739_11026.jpg	2966774	507496	Deirdre	Chipouras	Hooked Geraniums Tote Bag	Fiber Art	18 Inches	12 Inches	5 Inches	Yes	125	Hand hooked and lined pocket hand sewn onto tote bag	2022	Fiber Art	NO	y
Chipouras_000054_966775_752743_11026.jpg	2966775	507496	Deirdre	Chipouras	Hooked Abstract Pillow	Fiber Art	18 Inches	20 Inches	3 Inches	Yes	175	Hand hooked abstract pillow with a down feather pillow insert	2022	Fiber Art	NO
Chipouras_000055_966776_752749_11026.jpg	2966776	507496	Deirdre	Chipouras	Hooked Poppies Pillow	Fiber Art	20 Inches	20 Inches	3 Inches	No	175	Hand hooked Poppies pillow with a down and feather pillow insert	2022	Fiber Art	NO
Chipouras_000056_966777_752753_11026.jpg	2966777	507496	Deirdre	Chipouras	Hooked Landscape Pillow	Fiber Art	20 Inches	20 Inches	3 Inches	No	175	Hand hooked fiber art pillow in a landscape motif. Pillow insert is down and feather	2022	Fiber Art	NO
Chipouras_000057_966778_752756_11026.jpg	2966778	507496	Deirdre	Chipouras	Hooked Daisy Chair	Fiber art and Painted Wood	36 Inches	18 Inches	20 Inches	Yes	250	Hand hooked seat in a Daisy motif for re-finished and chalk painted and waxed chair	2022	Fiber Art	NO
Chipouras_000058_966779_752759_11026.jpg	2966779	507496	Deirdre	Chipouras	Hooked and fabric lined pocket on Tote bag	fiber art	18 Inches	14 Inches	4 Inches	Yes	195	Hand hooked and fabric lined pocket on canvas tote bag	2022	Fiber Art	NO
Chipouras_000059_966780_752762_11026.jpg	2966780	507496	Deirdre	Chipouras	Hooked Veggie Garden on Modern Stool	Fiber Arts	18 Inches	18 Inches	18 Inches	No	275	Hand hooked base and lid of stool in a veggie garden motif. Stool has lid that reveals storage space inside and has modern gold painted legs	2022	Fiber Art	NO
Clay-Ward_000060_989324_774841_11026.jpg	2989324	514683	Carol	Clay-Ward	Ceramic Pears with copper wire leaves/stem	ceramic	6 Inches	3 Inches	3 Inches	Yes	48	ceramic pears with copper wire leaf/stem	2020	Ceramic	NO
Clay-Ward_000061_989326_774853_11026.jpg	2989326	514683	Carol	Clay-Ward	acrylic pour pendant	acrylic paint	2 Inches	1 Inches	.125 Inches	Yes	32	pendant - silver with an acrylic pour under glass dome	2020	Jewelry	NO	X
Clay-Ward_000062_989327_774935_11026.jpg	2989327	514683	Carol	Clay-Ward	Cave Pot # 169 with Fossil bone	ceramic	9.25 Inches	4 Inches	4 Inches	Yes	350	Horse Hair Raku w/ under glazed bull and fossil bone handle on lid	2019	Ceramic	NO	y
Clay-Ward_000063_989328_774949_11026.jpg	2989328	514683	Carol	Clay-Ward	Alchemy	ceramic	7 Inches	3.5 Inches	3.5 Inches	Yes	100	series of pottery	2022	Ceramic	NO
Clay-Ward_000064_989329_774956_11026.jpg	2989329	514683	Carol	Clay-Ward	Black Frost	ceramic	4 Inches	4 Inches	6 Inches	Yes	32	Black Frost series	2021	Ceramic	NO
Clay-Ward_000065_989330_774960_11026.jpg	2989330	514683	Carol	Clay-Ward	Crystal Alchemy	ceramic	9.5 Inches	4 Inches	4 Inches	Yes	110	Crystal Alchemy - ceramic form with tumbled glass	2022	Ceramic	NO
Clay-Ward_000066_989331_775013_11026.jpg	2989331	514683	Carol	Clay-Ward	Christopher’s Dollar	Lost Wax Bronze	13 Inches	17 Inches	7 Inches	Yes	5600	Lost Wax Bronze - one of a kind. Horse on granite base	2012	Sculpture	NO
Clay-Ward_000067_989332_775026_11026.jpg	2989332	514683	Carol	Clay-Ward	Horse Hair pendant and earrings	Horse Hair Raku	1.5 Inches	.75 Inches	.125 Inches	Yes	35	pendant and earrings, porcelain, Horse Hair Raku	2022	Ceramic	NO
Clay-Ward_000068_989333_775036_11026.jpg	2989333	514683	Carol	Clay-Ward	Summer Fun	ceramic	7.75 Inches	7.75 Inches	5 Inches	Yes	45	“Summer Fun” from the Dancing Goat Series. Porcelain Functional and Whimsical	2022	Ceramic	NO
Clay-Ward_000069_989334_775047_11026.jpg	2989334	514683	Carol	Clay-Ward	White Peonies	Oil	20 Inches	16 Inches	.5 Inches	Yes	300	Oil Painting of 3 Peonies	2023	Painting	NO
Clay-Ward_000070_989335_775056_11026.jpg	2989335	514683	Carol	Clay-Ward	“Sunrise on the Lake”	Oil	36 Inches	48 Inches	1 Inches	Yes	1000	Oil painting of sunrise on a lake	2023	Painting	NO
Clay-Ward_000072_989337_775799_11026.jpg	2989337	514683	Carol	Clay-Ward	Pair of Pears	ceramic	7.75 Inches	7.75 Inches	1 Inches	Yes	120	Metallic, Clear Crackle and Turquoise Glaze Raku shallow dish	2019	Ceramic	NO
Clay-Ward_000073_989338_775921_11026.jpg	2989338	514683	Carol	Clay-Ward	Napoleon and Cherries	Oil	11 Inches	14 Inches	2.5 Inches	Yes	1400	detailed oil painting using glazing method to create depth and luminescence	2012	Painting	NO
Clay-Ward_000071_989336_775767_11026.jpg	2989336	514683	Carol	Clay-Ward	Studio Entrance	Artist Studio	12 Feet	15 Feet	24 Feet	No	0	entrance to my studio	2015	Architecture	NO
Cutshall_000074_992137_772096_11026.jpg	2992137	513838	Ed and Claire	Cutshall	The Butterfly	18K gold, Back Opal, Sapphire, Diamond	2 Inches	2 Inches	.5 Inches	Yes	3500	18K white and yellow gold, with black opal, yellow diamond, and orange sapphire. Designed and hand made by Ed and Logan Cutshall; opal cut by Ed Cutshall. This butterfly brooch is also convertible to a pendant.	2020	Jewelry	NO
Cutshall_000075_992141_772101_11026.jpg	2992141	513838	Ed and Claire	Cutshall	No Title	18K gold, diamond	2.5 Centimeter	2.5 Centimeter	.5 Centimeter	Yes	4700	18K white gold and diamond. Designed and hand made by Ed Cutshall, this pendant features a 0.50 ct round diamond surrounded by open and organic goldwork.	2022	Jewelry	NO
